"porn?
empty/1"	"text artifacts?
empty/1"	"unnatural?
empty/1"	"lang correct?
0/1"	text_show	id
		1	1	"Бол у фаринги и персенији су можда познати свакој особи и могу постати манифестације прехладе или тонзилитиса. Савремени лекови ће помоћи у решавању проблема за кратко време, међутим, ако се ради о трудници, пажљиво изаберите лек. Пре него што се третира грло у трудноћи, и како одабрати неопходни лек без страха за здравље будућег детета?
Узроци
Бол у грлу јесте увек симптом невоље у телу. Најчешће, неугодност када се прогута је знак АРИ или тонзилитис. Поред тога, разлози могу бити:
- токсикоза;
... (20479 chars skipped) ... 
кат, ефикасни су против бактерија, вируса и гљивица.
Лизобакт се прописује за 2 таблете 3-4 пута дневно, Тхарингепт - 1 таблета 3-5 пута током дана. Таблете треба лагано растворити у уста, без жвакања.
Овакве популарне лизалице из бола у грлу, као што су Стрепсилс, Септотелет и други, забрањене су због садржаја ксилометазолина.
За наводњавање прописан је спреј Тантум Верде, Стопангин, Инхалипт, Гексорал или Мирамистин. Спраис се користе 2-3 пута дневно након оброка. Ефикасност аеросола и таблета
... (20479 chars skipped) ...
бало да пређе 7-9 минута.
Трудноћа је праћена повећаним стресом на телу жене, слаби имунитет и често се развијају хладни симптоми. Затим се поставља питање, него да се лечи бол у грлу током трудноће. Инхалације и испирања су најсигурније методе. Међутим, самовредновање је неприхватљиво. Чак и уз употребу народних метода може доћи до непожељних реакција, тако да се морате обратити лекару. Испуњавајући препоруке доктора, жена ће се брзо опоравити.
Аутор: Олга Шчепина, доктор,
посебно за Мама66.цом"	3f407ee93f237fe618de6239b14da235
			1	"Пише: Сергеј ФИЛАТОВ
ПОЛИТИЧКА ситуација у земљама које се граниче с Русијом изазива забринутост, али је безбедност на границама државе на одговарајућем нивоу, изјавио је портпарол председника РФ Дмитриј Песков.
Своју забринутост Русија је изразила током недавне рунде преговора у оквиру Савета Русија-NATO.
Преговора који су били прекинути на иницијативу NATO због догађаја у Украјини. Тада су се на Западу правили да игноришу Русију. Сада је јасно да се Русија више не може игнорисати, па је из Бри
... (1945 chars skipped) ... 
ци – то је ударац безбедном животу у Европи, са свим последицама које из тога проистичу.
Шта да се ради?
Ово проклето руско питање је данас пред Западом. И одговор на њега су почели да траже, између осталог, у прављењу преговарачке паузе у односима с Москвом – у светлу повећања контингената NATO поред наших граница.
Наравно, четири батаљона NATO не представљају посебну претњу, али опасност није у тих неколико стотина војника. Опасност по нас крије се у самој чињеници приближавања инфраструктуре 
... (1945 chars skipped) ...
емона. Они се неће устезати: улог је хегемонија у наредних најмање сто година.
Можемо ли да надмудримо супарника? Несумњиво.
Нашој мултинационалној и мултиконфесионалној земљи потребни су нови Циљ и нови Смисао, који ће изнићи из дубине самог народа. Уједињена, консолидована Русија нема чега да се плаши.
Тај процес је већ почео. У Русији сазрева платформа друштвеног уједињења и скока у будућност.
А све ово се догађа управо у време када у западном друштву све више јачају центрифугалне тенденције."	332a8b6cdc027d4068f1c18b669e5a9f
	1	1	1	".
.
Карнеол Кристал Прстење Природни Драги Камен Карнеол Група Прстен за Жене, Девојчице Адолесцената Карнеол
1.Природно прстен једноставан траке драгоценог камена царнелиан - Сырцовые и природне кристалне прстење, могу да их моћне духовне лековита енергије и пранические лековита модалитета; Одговарајућу величину фигер већину људи. 2.Прстен са стаклом царнелиан - Црвена карнеол био познат вековима као најмоћнији алат за природне повећање мотивације, снаге, лидерства, издржљивост и храброст, као 
... (942 chars skipped) ... 
емпературу, сенилне и озоновой отпорност.Низак отицање у уљу АСТМ Б�
Ова мешавина има одличан хемијске, температуру, сенилне и озоновой отпорност.Низак отицање у уљу АСТМ Б�
Материјал : Направљен од хируршке нерђајућег челика марке 316Л ,са високим квалитетом и јака текстуре.Изд
Пол : Унисекс.Тема : Свакодневни / спортски.Облик : Округла.Тип подешавања : Невидљива подешавање.Старосн�
3 Stone Asscher цут ринг set with Сваровски Zirconia (3cttw).Сребрна трака са платинаобложене, величина 5 Ванврем
... (942 chars skipped) ...
70 дюрометр НСФ одобрен од стране прстење и свој одговор у �
Изаберите Величину, да се упознају са политиком повраћаја робе [Висок квалитет] Направљена од квалитетн
Спољни пречник : 200 мм / 7,87 унутра; Унутрашњи пречник : 188,6 мм / 7,43 унутра; Пречник жице : 5,7 mm / 0,22 унутра.С�
Направљен од бунанитрила (такође се зове БунаН) за употребу са различитим течностима од нафте до алифат�
За употребу у широком опсегу температура од 30 степени целзијуса (34 степена Целзијуса) до 250 степени целз�"	c7f2cea22e92848b93ab5c864e349a31
	1		1	"Против Задранина Јуре Зубчића поднета је кривична пријава због тога што је графит „Уби Србина“, написан на згради месног одбора задарског већа, преправио у „Љуби Србина“.
Почетком децембра непознате особе написале су тај графит на згради, а Зубчић је испред речи „уби“ додао слово „љ“, тако да је графит гласио „Љуби Србина“, преноси загребачки Index.
„Не трпим говор мржње и зато сам исправио графит. Пуно је лепше гледати поруке љубави, него поруке мржње„, рекао је тада Зубчић.
Међутим, он је данас на свом фејсбуку објавио да је због исправљања графита против њега поднета кривична пријава и да је због тога био у полицији на разговору.
„Поднета је кривична пријава против мене због уништавања туђе имовине због дописаног слова ‘љ’, те сам данас поводом тога био у полицији на разговору. Признајем да сам дописао слово, али не сматрам да сам уништио туђу имовину, већ управо супротно, поправио сам је„, написао је Зубчић.
Истовремено, он је позвао особу која га је пријавила анонимно да то уради под пуним именом и презименом и запитао се да ли је та особа то исто урадила и против онога ко је написао првобитни графит.
ИЗВОР: ТАНЈУГ/021.rs
———-
10.1.2019. за СРБски ФБРепортер приредила Биљана Диковић
Kako je to životinjski ružno “Ubi Srbina”, “Ubi Htvata”,
“Ubi Šiptara” ja među svima njima imam dobre i iskrene
prijatelje. Kada to čujem ili pročitam, steknem utisak da se
to misli o mojim prijateljima.
Свиђа ми сеСвиђа ми се"	43e8ac331bfff80120970fbbaddc462f
			1	"На Хреши, општина Источни Стари град, званично је отворена трговина која нуди широк асортиман роба за кућу и домаћинство, а којом ће руководити Јавно предузеће „Миљацка ИСГ“.
Годинама је исказивана потреба становиштва, али и привредних субјеката, за оваквом трговином, како би брже и лакше долазили до потребних материјала и алата.
Отварању трговине присуствовао је начелник општине Источни Стари град Бојо Гашановић с руководством општине, али и директори јавних предузећа у овој локалној заједници, који су пожељели успјешан рад за добробит свих становника општине Источни Стари град.
– Циљ оснивања Јавног предузећа „Миљацка ИСГ“ био је да то предузеће управља тржницом и продавницом на Требевићу, да покрене рад сточне пијаце у Источном Старом Граду, али и отварање овакве трговине, како наши становници не би морали да иду у друге општине да би се снабдјели – рекао је начелник општине Бојо Гашановић."	b43fb2edd08c721ad6ff921af7fd48b1
			1	"Читаоци београдских библиотека (Истраживања и Документација, св. 4)
Ова студија је настала у оквиру пројекта „Публика јавних библиотека Београда“. Њени аутори се баве испитивањем читалаца београдских јавних библиотека који се деле на две основне подгрупе: читаоце стручне литературе и уџбеника и читаоце књига које припадају лепој књижевности и другим областима књижевног стварања (путописна, мемоарска литература итд.). У методологији су се руководили поделом коју је направио Робер Ескарпи – на фун
... (295 chars skipped) ... 
чествују у формирању читалачке публике, у зависности од богатства и разноврсности својих фондова, али и од нивоа стручних услуга, као и функционалности простора у којем су смештене. Приликом спровођења истраживања, аутори су настојали да утврде везу између коришћења јавне библиотеке и поседовања сопствене домаће библиотеке, односно куповине књига. Приступили су и додатној диференцијацији публике на: музичку, ликовну, позоришну и др. Закључили су да је удео појединих професионално образовних кате
... (295 chars skipped) ...
е спроведено је у 10 београдских народних библиотека са огранцима. Првенствено је било важно сазнати мишљење читалаца о разлозима за упис у библиотеку, о учесталости посећивања библиотеке, о врсти литераутре коју позајмљују, о начинима информисања о књигама и сл., а такође и библиотекара о читалачкој публици. На почетку публикације дат је Садржај. На крају су Прилози, Упитник за управнике библиотека, Упитник за библиотекаре и књижничаре, као и одговори библиотечких радника који раде са публиком."	38491c6cb3514b2fae369ed56dca9365
	1		1	"У 20 страница дугом отвореном писму, група од 19 римокатоличких свештеника и теолога тврди да је папа Франциско јеретик. Траже да бискупи истраже случај који су им презнтовали како би ослободили Цркву тренутне опасности.
Римокатолик се сматра јеретиком када свесно и упорно негира нешто што Црква проповеда да је од Бога, наводи се у отвореном писму бискупима.
„Речи и дела папе Франциска представљају свесно одбијање римокатоличког учења о браку и сексуалним активностима, о закону морала, о милосрђу и опроштају грехова“, пише у писму.
Истичу и везу између одбијања римокатоличког учења и милости коју је папа Франциско указао бискупима и свештенству које је проглашно кривим за грехе у сексуалности, или за сексуалне злочине, попут бившег кардинала Теодора Макарика.
Папу Франциска оптужују и за ублажавање ставова када је у питању побачај. Сматрају и да превише прихвата хомосексуалце, протестанте и муслимане.
Велики део писма односи се на Радост љубави (Amoris Laetitia), папин документ из 2016. који је камен темељац његових покушаја да Цркву с 1,3 милијарде чланова учини инклузивнијом.
Папа је у том документу позвао Цркву да буде мање строга и саосећајнија према „несавршеним“ члановима, попут разведених.
CNSNews.com / Ројтерс"	dabfb314c075741ab80aed3d7c51032e
	1		1	"Неколико жена снимило је данас себе како возе кола улицама саудијских градова, пркосећи владиним претњама хапшењем и кривичним гоњењем и узевши учешће у акцији против саобраћајних прописа који важе само за мушкарце, саопштили су активисти.
„Знам неколико жена које су возиле рано јутрос. Касније ћемо поставити видео снимке на интернет“, рекао је у телефонској изјави Ројтерсу један од организатора ове акције.
Јутрос је на „Ју тјубу“ и „Твитеру“ постављено пет видео снимака са данашњим датумом, на 
... (369 chars skipped) ... 
видаца, полиција је поставила контролне пунктове у неким деловима Ријада и чини се да су саобраћајне патроле бројније него иначе на улицама престонице, што је најновији знак осетљивости овог питања у ултраконзервативној исламској краљевини, наводи британска агенција.
У џамијама је јуче широм Саудијске Арабије током проповеди поручено женама да данас остану код куће. Протести су незаконити у тој земљи, а власти јавне захтеве за политичке или друштвене промене традиционално тумаче као неприхватљив
... (369 chars skipped) ...
ају свакодневне послове.
Краљ Абдулах се заложио за неке опрезне реформе, као што су развој образовања жена и њихово запошљавање, али води рачуна да не дође у већи сукоб са конзервативним свештенством, које се противи владиним настојањима да се постепено повећа јавна улога жена у друштву.
Ипак, они који се залажу да се женама дозволи да возе указују на све већу јавну подршку њиховој акцији у медијима и међу истакнутим личностима у Саудијској Арабији, наводи британска агенција.
- bwps_enable_ssl:"	610e28e45ec8c04b385740e9e9b1cdc9
	1		1	"Кошарка: Сутјеска славила у Шековићима
23.10.2023 | 00:00
Кошаркаши фочанске Сутјеске забиљежили су прву побједу у новој прволигашкој сезони.
Након пораза у првом колу од Радника, Сутјеска је у другом колу Прве лиге Републике Српске славила на гостовању у Шековићима против домаћег Олимпа резултатом 69:78.
У прве двије четвртине водила се изједначена борба , а полувријеме је завршено са два поена предности за домаћина 39:37.
Одлучујућу разлику тим из Фоче напаравио је у трећој дионици коју је добио резултатопм 19:8 и тада стечену предност успио је очувати до краја меча.
Најефикаснији играч утакмице био је Владан Радовић из Сутјеске са 23 поена.
У побједничком саставу истакао се и Милош Павловић са 19 поена. Ђорђе Савић је убацио 12, Стефан Васиљевић десет, Александар Иветић девет, Дејан Милидраг пет поена.
У пораженом саставу најбољи је био Никола Јешић са 21 поеном.
Новинар: Игор
Преузимање дијелова текста или текста у цјелини је дозвољено, али уз обавезно навођење извора и уз постављање линка на www.radiofoca.com"	95d9ba37348398e5b352ed3935856589
	1		1	"Уз саслужење свештеника Српске православне цркве, у недјељу, 29. јула у Рогољима је одржан традиционални меморијални помен погинулим борцима и цивилним жртвама у Одбрамбено-отаџбинском рату, НОР-у и жртвама фашистичког терора. Уједно, одата [...]
У мјесним заједницама Брестовчина и Доњи Подградци у протеклој недељи пуштене су у употребу новоасфалтиране дионице пута. У Брестовчини је отворена асфалтирана дионица пута у дужини од 300 метара, вриједности 42.000 КМ. Ријеч [...]
У мјесним заједницама
... (399 chars skipped) ... 
000 КМ. Градоначелник Градишке Зоран Аџић [...]
Данас је у Мјесној заједници Сеферовци у засеоку Сабљићи пуштена у употребу новоасфалтирана дионица пута у дужини од 550 метара. Градоначелник Градишке Зоран Аџић рекао је да је ово наставак радова из претходних [...]
У пeриoду oд 4. дo 13. jулa 2024. гoдинe, у oпштини Вeликo Грaдиштe, Рeпубликa Србиja, успjeшнo je рeaлизoвaн кaмп зa дjeцу из диjaспoрe и рeгиoнa. Пoзив зa учeшћe, кojи je упућeн oд стрaнe [...]
У организацији Министарства породице, 
... (399 chars skipped) ...
е у Градској управи градоначелник [...]
Данас је у Мјесној заједници Чатрња пуштена у употребу новоасфалтирана дионица пута у дужини од 650 метара, за коју је из градског буџета издвојено око 86.000 КМ. Градоначелник Градишке Зоран Аџић навео је [...]
Поводом бројних спортских успјеха градоначелник Градишке Зоран Аџић уприличио је данас пријем за такмичаре и руководство Клуба борилачких вјештина „Нитен“. У посљедња два мјесеца каратисти „Нитена“ освојили су 1. мјесто на Првенству Републике [...]"	06886b6d711f01fbb389ddb6503c150a
